sentence,label
바퀴벌레들은 스물스물 기어나올 때 조져야 합니다,1
블루컬러 직업에 대한 인식이 아직도 이러니 ,1
다리짧은 애가 살빠지니 머리크고 몸은 왜소해져서 보기흉해,1
느그들 임마 신종플루 걸리면 한약으로 치료하냐,1
주예지 생각이 대한민국 여자들 생각일까 두렵다 뒤지게패고싶은 밤이다,1
조선의 씹선비들이 한마디씩 하겠다,1
 년대 선생들 단골멘트인데 공부못하면 공장이나가 영상에서 저지랄했으니,1
중세 잽랜드 원숭이새끼들발가벗고 돌아다니던 것들을우리 선조 백제인들 가야인 선조들이기저귀부터 채워줘 밥멕여줘 옷만들어줘 농사가르쳐줘일본왕되서 통치해줘이제는 발달된 선진 인권 민주주의도 참교육으로전파해줄 타이밍인가하여간 귀찮은 원숭이들 ,1
괴물 같은 소리한다데모 안 하고 공부하면 괴물이냐,1
느그들 임마 신종플루 걸리면 한약으로 치료하냐,1
그냥 길거리에서 돌로 때려죽여야,1
잦도 도 읍쥬,1
강지환팬은아니지만 감금되있으면 핸드폰은 쓰게하냐그리고 남자집엔 왜쳐들어가 술마시냐 하여간 또 뭐바라고 저러는거지,1
처녀 구별법이나 특징 부탁해,1
코로나 집단발병지 인근엔 미군부대가 있지 우한에서는 작년 가을 세계군인체육대회를 했어,1
임신한 몸으로 저런모습이 정상인가이런사진 뭐땜에 올리지 ,1
한다 나도 저새기싫어서,1
닌 어딘데 중앙대무시하냐 확 쑤셔불랑게,1
꽃뱀들 본보기로 처형해라,1
남자가 젊은여자보면 좀 만지고싶고 하고싶고 그런거지 하여튼 세상 참,1
존나 병신같네 ,1
이하 호빗 한남들은 결혼 하지마셈  돈없으면 연애도 하지마셈  니들 호빗 유전자 받아서 고통받을 네 후손은 뭔죄임,1
진짜 우리나라에 불편한사람들 많다  지들 현실에는 평생해도 못버는돈 하루만에 버니까 지들 인생이랑 비교돼서 배아픈거같은데 그냥 니들 인생이나 생각해라  남까면서 자위질그만하고,1
뭐래 븅신이  통계가 뜬건데 니 뇌피셜이 아니라 통계라고 ,1
길냥이가 살아봤자 얼마나살겠노 잘해주진 못해도 괴롭히진말자 게이들아 ,1
비위 좋아 하수도 물도 처먹엇엇다고 본다 동네 오줌도 먹고 똥도 먹고,1
진짜 몇시간씩 할 정도면 히로뽕맞고 하는거일수도있다경교대있을때 뽕쟁이 재소자 의무실간다고 계호할때인데 내보고 히로뽕하는게 단순하게 기분 좋은것보다 목적이 라던데비아그라보다 효과 좋단다 ,1
시발 이새끼 존나 웃기네,1
평생 같이 살지말라고 덕담해준건데 찐따가 졸렬한거지,1
혜교가 한남자로 만족을 못하는듯혜교는 작품 할때마다 연애하는게 맞는거 같네중기랑 성격차이라니,1
역겨운 홍어애미뒤진 찌릉내 바꺼,1
짠돌이보단 낫다,1
기술직 천시가 조선을 패망으로 이끌었는데 그놈의 또라이같은 사상이 아직도 남았어 시발이 조선이란 나라는  레벨에서 영원히 안될거다,1
대 대 남자 비율보소 할짓 드럽게없나봐 죽자고 덤벼드는거봐,1
해머가 존나쎄고 나머진 쓰레기,1
진짜 개좆같음 딱히 세입자 문제가 아니라 모든 상황에서 저럼,1
놀고 자빠졌네주디 콱 때려뿔라,1
쌰앙녀,1
깜빡이 킨 차가 어딨어 븅신아 뚜벅이새끼 입좀 닥쳤으면 한다,1
 민좆당  지지  지원 받았고,1
빠걸,1
여기서도 빨갱이김정은이라고 안한다고병신앜 알고쪽팔려서이러는건지 이런말도 이해를못하는건지 구분안갈정도네,1
근데 개돼지 중  이상이 음주운전 경험이 있어서 ,1
미우새서 보여준 사치의 극이 뭔지 보여주더니이를 믿고 따른 박수홍은 호구가 되어버림,1
문재앙은 언제죽냐 범죄자들이 명줄은길더라,1
잘뒤짐병신련지옥으로 꺼져,1
조보아 건들지 마라 기자야 아갈머리 찢어갈긴다 ,1
몸매 미끈한 여자들이야말로 남자에게 최고지,1
진이 과거에도 대놓고 욕했으면 질투로 안보고 열등감으로 안봄 아직도 이해안됨,1
세뀌,1
그냥 가서 강간한다음에 깜빵한번 다녀와라요즘 깜빵가면 존나 편하다 일과시간에 책이나 좀 읽다가저녁되면  컴퓨터 플스 다 있는 방에서 혼자 즐기다가 시에 잠들면 되고하루 세끼 존나 잘나온다,1
이늙은거는 나중에 이혼위자료 많이 받으려고 하는거 딱 보이는데  남편이 잘버니까 그냥 먹구살기 딱이니까 인기두 없어 나이두 많아 얼굴도 안돼 이 할머니 도대체 머를 잘해서 젊은 남자를 꼬셧을가  멀가 대체,1
젓빠지게,1
미친년이네  손봐라  외모도 보이네,1
여기서도 문재앙 이지랄들 하네 정치병 에반데 문재인 싫은건 나도 싫은데 굳이 여기에서까지 들을,1
이새끼들 올림픽 드라마도 찍었던데 좆되버리겠네 ,1
집값 올라간다는 놈들 근거도 없이 그냥 입터는거지 그걸 믿냐 사기꾼 새끼들인데 참 나,1
난 이런 연출된 사진은 노꼴이더라 ,1
혼음,1
씨뎅,1
안믿어 이새끼야 어디서 개구라에다가 가짜뉴스질이야,1
누나 내 쥬예즤 주겅,1
나라가온통 재앙이다 기생충 빨갱이 앵벌이 천국이다 박근혜대통령때는 이정도는 아닌데 한마디로 개판이다,1
 씨뱅 마약한것도 성추행한것도 아닌데 무안줫다고 존 지하네 여자연예인이 감히 생글거리지 않았다고 기사 헤드라인까지 비꼬기시전,1
젓나게,1
내가 이래서 결혼하기가 무섭다 결혼하기전에 어떤년인지 어떻게 알 수 있겠냐 막상 그 본성이 마지막에 나올지,1
쿵쾅이들이 불편해할 기사입니다,1
일관성있게 지랄하면 훈장이라도 달아주냐,1
야 사업 다 접고 그냥 실업자 되라그래 뭔 씨발 취직을 시켜줘도 지랄이냐,1
한지민은 그렇게 이쁜얼굴은아닌거같은데,1
니만 그러는 정신병자 새키 일베,1
하다못해 저게 식약처 공식 마스코트가 된 것도 아니고 일회용 홍보물에 대놓고 도라에몽으로 쓰인건데 그게 상품화라 주장하는 병신잼,1
저런 새끼들때문에외동이나 형제만 있는 놈들이남매들은 저럴꺼라고 개같은 상상을 하지,1
저런식의 여론조성은 결국 남자들피해로 돌아옴 나중에 가봐라 진짜후회한다 여가부시발년들은 철지난 성교육으로 남자들은 이상성욕자니 니들이 성욕을 해소하는모든방법은 다 불법적이고음성적이다라고하는 마당에 뭐가 해결되겟냐 야동사이트도 다 막는 나라다 생각보다 더 병신같은생각을 윗대가리들은 하고있음,1
병신아 저거 유튜브로 재전송하면서 덧씌운 자막이잖아 자막 뒤에 방송사 워터마크 안보임,1
김정은이 개또이야 니도 똑같은 죽음 당해라 저게 인간이냐 짐승이냐,1
밑에껀 꼴리는데,1
대책도 없는 법을 몇개나만들어내는거냐 이번 돌대가리정부는 진짜,1
씨발 아니 지들이나 처먹을것이니 남의나라에 수입하라마라 왜 난리야 먹고싶음 알아서 살건데 이제는 수입도 하라마라 진짜 건방진넘들,1
다음 생에는 갓남으로 태어나라 갓남 찐 장애인으로,1
일베놈들 이참에 박멸가즈아,1
고딩들 가르치는 것 뿐만 아니라 성인 교육 시장도 마찬가지야 머리 굵은 새끼들 상대로 하다 보니 아주 대놓고는 표현 안할뿐,1
개쇅끼,1
 팬들은 사람죽일 정도로 극성이였다든데,1
개인적으로 궁금한게 일이 좆같거나 사람이 좆같으면 직장을 옮기는게 맞는거아니냐 왜 자살을함 자살할 용기보다 이직할용기가 쉬울꺼같은데,1
길가다가 섭외해서 떡을치는 일본이라면 상상도 못할 일,1
기자 제목 다는 꼬라지도 극혐 어휴 여자네,1
조인성 방귀 잘낄거 같아 냄새도 독하다던데,1
드디어 이   넘이 본색을 드러내는구나,1
윤서이니야 시시때때로 열폭하는 애라 그렇다지만 여기서 정우성까는 애들은 왜 그럼 유엔난민 홍보대사라서 에 홍보 좀 한거갖고 윤서인 얘도 웃긴게 그러면 지도 평소에 입바른 소리라도 하든가,1
추  하나 살리자고 당나라군대 만드는구나 비열한 좟빨샥휘들,1
븅신새끼 어디서 존나 그지 같은 김밥패딩만 입고 댕겼나두번 접으면 니가 입고댕기는 점퍼정도 부피도 안나와 병신아식당가서 반접어서 의자뒤에 걸면되 아니면 빈자리에 둘둘말아 놓으면되고요즘 가격좀 나가는 패딩은 경량화 되고 충전재 소재도 좋아뭔 패딩이 다 풍선처럼 빵빵해서 부피가 다 큰줄 아냐그리고 겨울에 따뜻한게 젤편한거지 뭐가 편한거냐누가 너한테 롱패딩 안입으면 죽인다고 협박이라도 하냐 세상불편해서 어떻게 사냐,1
니가 민폐인걸 지금알앗니,1
사람도귀천이있지 뭔 글이 저따구냐,1
대통령이란 새끼가 테러의 심각성을 외면하고 양념 운운하는 친 새끼가 어딨냐  이게 교활하고 사악한 문재앙의 참모습임요 국군통수권자가 국군사기를 심각하게 훼손하는 병역비리에 침묵하는것도 황당하고,1
의 기준이평균급으로는 솔직히 조올라게 노력하고 거기다 운좋아야될건데 한두번 하급여자만나는거면 몰라도폭격이병헌탑주진모장동건도 노력하고 누구일반인는 억을 바쳐도별풍선 까이는게 한국 남녀관계인디,1
 시선강 싫다는 언냐들 왜 설리는 싫어하냐  ,1
군대나 가라 검머외우리나라 참 좋아검머외도 이렇게 금의환향해주고말야,1
이노  수요와 공급,1
야사올렸다고 강간당하고 자살당할 이유는 없는거임,1
끝날때 되서야 볼만했다 스토리 자체가 돌담 이야기 보다 오로지 돌담 문닫게 하려는 유치함이 더컷다뼈다구 선생 애비 조필연과 서우진 애비와 무슨 관계가 있을 듯 싶다 같이 사업을 하다 배신했거나 사체를 썻거나,1
하여간 존나 개병신같은 한녀네  손봐라 씨발 ,1
사악한년,1
일본방사능오염수 방류하는거냐 진짜 전세계악의축 쪽바리들 한번 방류로끝이아니고 또 몇년 방사능오염수 모아서 또 바다로 방류 니들은 핵폭탄 방맞고 사라져야 끝나겠다 일본원숭이들아 니들이나 후쿠시마 방사능고기 많이 쳐 먹어라,1
이런 악마같은 김정은 정권을 비호하고 충성하는 청와대와 민주당 또 이놈들을 지지하는 전라디언 대한민국의 슬픔이고 세계의 불가사의중 하나다,1
새뤼,1
기자도그성별 병신멧돼지들 ,1
막짤 좆되노 ,1
게쉐,1
그렇다고 공부 못하는 년은 용접이나 해라 라고 말 할 정도로 비하받아야 할 이유도 없지,1
색키,1
삶은 소대가리 나타 나더니 이제는 대가리에 철심 박은놈이 나타 났네 철심 박혀 있으니 가족한테 쌍욕이나 하지 삶은 소대가리가 무식하냐 대가리에 철심 박은놈이 무식하냐 누가 더 무식한가요 ,1
코로나 집단발병지 인근엔 미군부대가 있지 우한에서는 작년 가을 세계군인체육대회를 했어,1
헬반도에서는 착하게 살면 안 됨,1
근본없는 탈북자 새끼가 어디서 말을 섞어 변절자 새끼,1
일베좌파임,1
십할,1
아오 시발,1
이런건 당췌 어떤 모쏠찐따들이 보는거지대리만족이 되긴허냐,1
이유없이 니생각대로 나보다 논리적으로 생각을 잘한다고 말한다는거 자체가 무식한거고 못배웠거나 지능이 딸리거나 주의력이 부족하다는거임 인간은 다른사람보다 분석력 주의력같은 지적능력이 좋아야 성공한 인생을 사는거 맞지 않냐,1
불편해한 사람들중가 메갈쿵쾅년일 듯,1
여기서 난리치는거 트페미년들이지좋아하는 가수나 배우 죽으면 애도하는것처럼 우상이 죽어서 슬퍼하겠다는데 말이많네 쟤들은 니들이랑 다르게 칼라거펠트가 만드는거 좋아하고 많이 사고 했으니까 오지랖작작좀,1
그럼 시발년아 니가 잠수한 곳이 이상한 거지,1
당연한거 아니냐 자기 몸건강 관리도 못하는애들이 용접공이니뭐니 하면 콧방귀 뀔듯,1
이 개넘의 짱개들  지네들이 바이러스 만들어 전세계 퍼트려놓고 백신 선점해서 팔아먹으려고 일본넘들보다 더한 쓰레기들,1
여자들은 반성해라 넘는 돼지들이여,1
역대급 추한 댓글,1
여자를 겪어본 적이 없는 게이 ,1
도랐네 포퓰리즘 그만해라 대통령병 걸려서 큰일이네 이색기,1
니가 이야기 하는 막강의 근거는 뭔데 원하면 사람 세울 수 있고 협조 안하면 공집방으로 막강하게 제지할 수는 있지만 그거 걍 귀찮아서 안하는 거임  이게 무슨 개소리지,1
가서 대가리 깨버릴거임,1
깡패색히,1
사실상 꼴 페미 년들이 죽인 거지,1
개쉑키,1
그냥 찐따잠바 아니냐 저걸 유행이라고 또 입는 애들은  개성없는 놈들,1
관장좀 하고나서 씨부려 아이참 냄새나,1
씹떼,1
끝난건아는데 다시보고또보고 이지랄하길래요,1
좆문대도 잘만가더라 ,1
운전도 제대로 못하는거를 매니저로 붙여주는거 보면 성광이는 회사에서 바닥 취급 당하는거지,1
결국은 조직의 최상위 권력자들 따까리 밖엔 안됨,1
못생겼으니 옷이라도 뻘겋게 입고 뻘건살 내놔야지 근데 극혐,1
내가 뚜렛 주작도 잡아봤는데확실히 이새끼는 주작아니다,1
나도 존나맛없어서 다 버리고 햄버거 시킨거 리뷰 올린적 있는데 내꺼 찾아서 보내도 레전드겠노씨발 맛없는 음식점은 다 장사접고 나가 죽어야함,1
너도 부들거리기만 하고 반박은 못하잖어 ,1
김민경 지금도 입에 우걱우걱 음식 처 넣고있을 듯,1
공산주의 시작하면 사회 전반적으로 저꼴남제대로 일하는 새끼가 병신이 되는 시스템임,1
한남들 또 범죄자한테 감정이입 오져서 만화책이 왜 이러고 있네 으휴 국산남들,1
